Date,Open,High,Low,Close
18-Jan-17,2269.14,2272.01,2263.35,2271.89
19-Jan-17,2271.9,2274.33,2258.41,2263.69
20-Jan-17,2269.96,2276.96,2265.01,2271.31
23-Jan-17,2267.78,2271.78,2257.02,2265.2
24-Jan-17,2267.88,2284.63,2266.68,2280.07
25-Jan-17,2288.88,2299.55,2288.88,2298.37
26-Jan-17,2298.63,2300.99,2294.08,2296.68
27-Jan-17,2299.02,2299.02,2291.62,2294.69
30-Jan-17,2286.01,2286.01,2268.04,2280.9
31-Jan-17,2274.02,2279.09,2267.21,2278.87
01-Feb-17,2285.59,2289.14,2272.44,2279.55
02-Feb-17,2276.69,2283.97,2271.65,2280.85
03-Feb-17,2288.54,2298.31,2287.88,2297.42
06-Feb-17,2294.28,2296.18,2288.57,2292.56
07-Feb-17,2295.87,2299.4,2290.16,2293.08
08-Feb-17,2289.55,2295.91,2285.38,2294.67
09-Feb-17,2296.7,2311.08,2296.61,2307.87
10-Feb-17,2312.27,2319.23,2311.1,2316.1
13-Feb-17,2321.72,2331.58,2321.42,2328.25
14-Feb-17,2326.12,2337.58,2322.17,2337.58
15-Feb-17,2335.58,2351.3,2334.81,2349.25
16-Feb-17,2349.64,2351.31,2338.87,2347.22
17-Feb-17,2343.01,2351.16,2339.58,2351.16
21-Feb-17,2354.91,2366.71,2354.91,2365.38
22-Feb-17,2361.11,2365.13,2358.34,2362.82
23-Feb-17,2367.5,2368.26,2355.09,2363.81
24-Feb-17,2355.73,2367.34,2352.87,2367.34
27-Feb-17,2365.23,2371.54,2361.87,2369.75
28-Feb-17,2366.08,2367.79,2358.96,2363.64
01-Mar-17,2380.13,2400.98,2380.13,2395.96
02-Mar-17,2394.75,2394.75,2380.17,2381.92
03-Mar-17,2380.92,2383.89,2375.39,2383.12
06-Mar-17,2375.23,2378.8,2367.98,2375.31
07-Mar-17,2370.74,2375.12,2365.51,2368.39
08-Mar-17,2369.81,2373.09,2361.01,2362.98
09-Mar-17,2363.49,2369.08,2354.54,2364.87
10-Mar-17,2372.52,2376.86,2363.04,2372.6
13-Mar-17,2371.56,2374.42,2368.52,2373.47
14-Mar-17,2368.55,2368.55,2358.18,2365.45
15-Mar-17,2370.34,2390.01,2368.94,2385.26
16-Mar-17,2387.71,2388.1,2377.18,2381.38
17-Mar-17,2383.71,2385.71,2377.64,2378.25
20-Mar-17,2378.24,2379.55,2369.66,2373.47
21-Mar-17,2379.32,2381.93,2341.9,2344.02
22-Mar-17,2343,2351.81,2336.45,2348.45
23-Mar-17,2345.97,2358.92,2342.13,2345.96
24-Mar-17,2350.42,2356.22,2335.74,2343.98
27-Mar-17,2329.11,2344.9,2322.25,2341.59
28-Mar-17,2339.79,2363.78,2337.63,2358.57
29-Mar-17,2356.54,2363.36,2352.94,2361.13
30-Mar-17,2361.31,2370.42,2358.58,2368.06
31-Mar-17,2364.82,2370.35,2362.6,2362.72
03-Apr-17,2362.34,2365.87,2344.73,2358.84
04-Apr-17,2354.76,2360.53,2350.72,2360.16
05-Apr-17,2366.59,2378.36,2350.52,2352.95
06-Apr-17,2353.79,2364.16,2348.9,2357.49
07-Apr-17,2356.59,2363.76,2350.74,2355.54
10-Apr-17,2357.16,2366.37,2351.5,2357.16
11-Apr-17,2353.92,2355.22,2337.25,2353.78
12-Apr-17,2352.15,2352.72,2341.18,2344.93
13-Apr-17,2341.98,2348.26,2328.95,2328.95
17-Apr-17,2332.62,2349.14,2332.51,2349.01
18-Apr-17,2342.53,2348.35,2334.54,2342.19
19-Apr-17,2346.79,2352.63,2335.05,2338.17
20-Apr-17,2342.69,2361.37,2340.91,2355.84
21-Apr-17,2354.74,2356.18,2344.51,2348.69
24-Apr-17,2370.33,2376.98,2369.19,2374.15
25-Apr-17,2381.51,2392.48,2381.15,2388.61
26-Apr-17,2388.98,2398.16,2386.76,2387.45
27-Apr-17,2389.7,2392.1,2382.68,2388.77
28-Apr-17,2393.68,2393.68,2382.36,2384.2
01-May-17,2388.5,2394.49,2384.83,2388.33
02-May-17,2391.05,2392.93,2385.82,2391.17
03-May-17,2386.5,2389.82,2379.75,2388.13
04-May-17,2389.79,2391.43,2380.35,2389.52
05-May-17,2392.37,2399.29,2389.38,2399.29
08-May-17,2399.94,2401.36,2393.92,2399.38
09-May-17,2401.58,2403.87,2392.44,2396.92
10-May-17,2396.79,2399.74,2392.79,2399.63
11-May-17,2394.84,2395.72,2381.74,2394.44
12-May-17,2392.44,2392.44,2387.19,2390.9
15-May-17,2393.98,2404.05,2393.94,2402.32
16-May-17,2404.55,2405.77,2396.05,2400.67
17-May-17,2382.95,2384.87,2356.21,2357.03
18-May-17,2354.69,2375.74,2352.72,2365.72
19-May-17,2371.37,2389.06,2370.43,2381.73
22-May-17,2387.21,2395.46,2386.92,2394.02
23-May-17,2397.04,2400.85,2393.88,2398.42
24-May-17,2401.41,2405.58,2397.99,2404.39
25-May-17,2409.54,2418.71,2408.01,2415.07
26-May-17,2414.5,2416.68,2412.2,2415.82
30-May-17,2411.67,2415.26,2409.43,2412.91
31-May-17,2415.63,2415.99,2403.59,2411.8
01-Jun-17,2415.65,2430.06,2413.54,2430.06
02-Jun-17,2431.28,2440.23,2427.71,2439.07
05-Jun-17,2437.83,2439.55,2434.32,2436.1
06-Jun-17,2431.92,2436.21,2428.12,2429.33
07-Jun-17,2432.03,2435.28,2424.75,2433.14
08-Jun-17,2434.27,2439.27,2427.94,2433.79
09-Jun-17,2436.39,2446.2,2415.7,2431.77
12-Jun-17,2425.88,2430.38,2419.97,2429.39
13-Jun-17,2434.15,2441.49,2431.28,2440.35
14-Jun-17,2443.75,2443.75,2428.34,2437.92
15-Jun-17,2424.14,2433.95,2418.53,2432.46
16-Jun-17,2431.24,2433.15,2422.88,2433.15
19-Jun-17,2442.55,2453.82,2441.79,2453.46
20-Jun-17,2450.66,2450.66,2436.6,2437.03
21-Jun-17,2439.31,2442.23,2430.74,2435.61
22-Jun-17,2437.4,2441.62,2433.27,2434.5
23-Jun-17,2434.65,2441.4,2431.11,2438.3
26-Jun-17,2443.32,2450.42,2437.03,2439.07
27-Jun-17,2436.34,2440.15,2419.38,2419.38
28-Jun-17,2428.7,2442.97,2428.02,2440.69
29-Jun-17,2442.38,2442.73,2405.7,2419.7
30-Jun-17,2429.2,2432.71,2421.65,2423.41
03-Jul-17,2431.39,2439.17,2428.69,2429.01
05-Jul-17,2430.78,2434.9,2422.05,2432.54
06-Jul-17,2423.44,2424.28,2407.7,2409.75
07-Jul-17,2413.52,2426.92,2413.52,2425.18
10-Jul-17,2424.51,2432,2422.27,2427.43
11-Jul-17,2427.35,2429.3,2412.79,2425.53
12-Jul-17,2435.75,2445.76,2435.75,2443.25
13-Jul-17,2444.99,2449.32,2441.69,2447.83
14-Jul-17,2449.16,2463.54,2446.69,2459.27
17-Jul-17,2459.5,2462.82,2457.16,2459.14
18-Jul-17,2455.88,2460.92,2450.34,2460.61
19-Jul-17,2463.85,2473.83,2463.85,2473.83
20-Jul-17,2475.56,2477.62,2468.43,2473.45
21-Jul-17,2467.4,2472.54,2465.06,2472.54
24-Jul-17,2472.04,2473.1,2466.32,2469.91
25-Jul-17,2477.88,2481.24,2474.91,2477.13
26-Jul-17,2479.97,2481.69,2474.94,2477.83
27-Jul-17,2482.76,2484.04,2459.93,2475.42
28-Jul-17,2469.12,2473.53,2464.66,2472.1
31-Jul-17,2475.94,2477.96,2468.53,2470.3
01-Aug-17,2477.1,2478.51,2471.14,2476.35
02-Aug-17,2480.38,2480.38,2466.48,2477.57
03-Aug-17,2476.03,2476.03,2468.85,2472.16
04-Aug-17,2476.88,2480,2472.08,2476.83
07-Aug-17,2477.14,2480.95,2475.88,2480.91
08-Aug-17,2478.35,2490.87,2470.32,2474.92
09-Aug-17,2465.35,2474.41,2462.08,2474.02
10-Aug-17,2465.38,2465.38,2437.75,2438.21
11-Aug-17,2441.04,2448.09,2437.85,2441.32
14-Aug-17,2454.96,2468.22,2454.96,2465.84
15-Aug-17,2468.66,2468.9,2461.61,2464.61
16-Aug-17,2468.63,2474.93,2463.86,2468.11
17-Aug-17,2462.95,2465.02,2430.01,2430.01
18-Aug-17,2427.64,2440.27,2420.69,2425.55
21-Aug-17,2425.5,2430.58,2417.35,2428.37
22-Aug-17,2433.75,2454.77,2433.67,2452.51
23-Aug-17,2444.88,2448.91,2441.42,2444.04
24-Aug-17,2447.91,2450.39,2436.19,2438.97
25-Aug-17,2444.72,2453.96,2442.22,2443.05
28-Aug-17,2447.35,2449.12,2439.03,2444.24
29-Aug-17,2431.94,2449.19,2428.2,2446.3
30-Aug-17,2446.06,2460.31,2443.77,2457.59
31-Aug-17,2462.65,2475.01,2462.65,2471.65
01-Sep-17,2474.42,2480.38,2473.85,2476.55
05-Sep-17,2470.35,2471.97,2446.55,2457.85
06-Sep-17,2463.83,2469.64,2459.2,2465.54
07-Sep-17,2468.06,2468.62,2460.29,2465.1
08-Sep-17,2462.25,2467.11,2459.4,2461.43
11-Sep-17,2474.52,2488.95,2474.52,2488.11
12-Sep-17,2491.94,2496.77,2490.37,2496.48
13-Sep-17,2493.89,2498.37,2492.14,2498.37
14-Sep-17,2494.56,2498.43,2491.35,2495.62
15-Sep-17,2495.67,2500.23,2493.16,2500.23
18-Sep-17,2502.51,2508.32,2499.92,2503.87
19-Sep-17,2506.29,2507.84,2503.19,2506.65
20-Sep-17,2506.84,2508.85,2496.67,2508.24
21-Sep-17,2507.16,2507.16,2499,2500.6
22-Sep-17,2497.26,2503.47,2496.54,2502.22
25-Sep-17,2499.39,2502.54,2488.03,2496.66
26-Sep-17,2501.04,2503.51,2495.12,2496.84
27-Sep-17,2503.3,2511.75,2495.91,2507.04
28-Sep-17,2503.41,2510.81,2502.93,2510.06
29-Sep-17,2509.96,2519.44,2507.99,2519.36
02-Oct-17,2521.2,2529.23,2520.4,2529.12
03-Oct-17,2530.34,2535.13,2528.85,2534.58
04-Oct-17,2533.48,2540.53,2531.8,2537.74
05-Oct-17,2540.86,2552.51,2540.02,2552.07
06-Oct-17,2547.44,2549.41,2543.79,2549.33
09-Oct-17,2551.39,2551.82,2541.6,2544.73
10-Oct-17,2549.99,2555.23,2544.86,2550.64
11-Oct-17,2550.62,2555.24,2547.95,2555.24
12-Oct-17,2552.88,2555.33,2548.31,2550.93
13-Oct-17,2555.66,2557.65,2552.09,2553.17
16-Oct-17,2555.57,2559.47,2552.64,2557.64
17-Oct-17,2557.17,2559.71,2554.69,2559.36
18-Oct-17,2562.87,2564.11,2559.67,2561.26
19-Oct-17,2553.39,2562.36,2547.92,2562.1
20-Oct-17,2567.56,2575.44,2567.56,2575.21
23-Oct-17,2578.08,2578.29,2564.33,2564.98
24-Oct-17,2568.66,2572.18,2565.58,2569.13
25-Oct-17,2566.52,2567.4,2544,2557.15
26-Oct-17,2560.08,2567.07,2559.8,2560.4
27-Oct-17,2570.26,2582.98,2565.94,2581.07
30-Oct-17,2577.75,2580.03,2568.25,2572.83
31-Oct-17,2575.99,2578.29,2572.15,2575.26
01-Nov-17,2583.21,2588.4,2574.92,2579.36
02-Nov-17,2579.46,2581.11,2566.17,2579.85
03-Nov-17,2581.93,2588.42,2576.77,2587.84
06-Nov-17,2587.47,2593.38,2585.66,2591.13
07-Nov-17,2592.11,2597.02,2584.35,2590.64
08-Nov-17,2588.71,2595.47,2585.02,2594.38
09-Nov-17,2584,2586.5,2566.33,2584.62
10-Nov-17,2580.18,2583.81,2575.57,2582.3
13-Nov-17,2576.53,2587.66,2574.48,2584.84
14-Nov-17,2577.75,2579.66,2566.56,2578.87
15-Nov-17,2569.45,2572.84,2557.45,2564.62
16-Nov-17,2572.95,2590.09,2572.95,2585.64
17-Nov-17,2582.94,2583.96,2577.62,2578.85
20-Nov-17,2579.49,2584.64,2578.24,2582.14
21-Nov-17,2589.17,2601.19,2589.17,2599.03
22-Nov-17,2600.31,2600.94,2595.23,2597.08
24-Nov-17,2600.42,2604.21,2600.42,2602.42
27-Nov-17,2602.66,2606.41,2598.87,2601.42
28-Nov-17,2605.94,2627.69,2605.44,2627.04
29-Nov-17,2627.82,2634.89,2620.32,2626.07
30-Nov-17,2633.93,2657.74,2633.93,2647.58
01-Dec-17,2645.1,2650.62,2605.52,2642.22
04-Dec-17,2657.19,2665.19,2639.03,2639.44
05-Dec-17,2639.78,2648.72,2627.73,2629.57
06-Dec-17,2626.24,2634.41,2624.75,2629.27
07-Dec-17,2628.38,2640.99,2626.53,2636.98
08-Dec-17,2646.21,2651.65,2644.1,2651.5
11-Dec-17,2652.19,2660.33,2651.47,2659.99
12-Dec-17,2661.73,2669.72,2659.78,2664.11
13-Dec-17,2667.59,2671.88,2662.85,2662.85
14-Dec-17,2665.87,2668.09,2652.01,2652.01
15-Dec-17,2660.63,2679.63,2659.14,2675.81
18-Dec-17,2685.92,2694.97,2685.92,2690.16
19-Dec-17,2692.71,2694.44,2680.74,2681.47
20-Dec-17,2688.18,2691.01,2676.11,2679.25
21-Dec-17,2683.02,2692.64,2682.4,2684.57
22-Dec-17,2684.22,2685.35,2678.13,2683.34
26-Dec-17,2679.09,2682.74,2677.96,2680.5
27-Dec-17,2682.1,2685.64,2678.91,2682.62
28-Dec-17,2686.1,2687.66,2682.69,2687.54
29-Dec-17,2689.15,2692.12,2673.61,2673.61
02-Jan-18,2683.73,2695.89,2682.36,2695.81
03-Jan-18,2697.85,2714.37,2697.77,2713.06
04-Jan-18,2719.31,2729.29,2719.07,2723.99
05-Jan-18,2731.33,2743.45,2727.92,2743.15
08-Jan-18,2742.67,2748.51,2737.6,2747.71
09-Jan-18,2751.15,2759.14,2747.86,2751.29
10-Jan-18,2745.55,2750.8,2736.06,2748.23
11-Jan-18,2752.97,2767.56,2752.78,2767.56
12-Jan-18,2770.18,2787.85,2769.64,2786.24
16-Jan-18,2798.96,2807.54,2768.64,2776.42
17-Jan-18,2784.99,2807.04,2778.38,2802.56
18-Jan-18,2802.4,2805.83,2792.56,2798.03
19-Jan-18,2802.6,2810.33,2798.08,2810.3
22-Jan-18,2809.16,2833.03,2808.12,2832.97
23-Jan-18,2835.05,2842.24,2830.59,2839.13
24-Jan-18,2845.42,2852.97,2824.81,2837.54
25-Jan-18,2846.24,2848.56,2830.94,2839.25
26-Jan-18,2847.48,2872.87,2846.18,2872.87
29-Jan-18,2867.23,2870.62,2851.48,2853.53
30-Jan-18,2832.74,2837.75,2818.27,2822.43
31-Jan-18,2832.41,2839.26,2813.04,2823.81
01-Feb-18,2816.45,2835.96,2812.7,2821.98
02-Feb-18,2808.92,2808.92,2759.97,2762.13
05-Feb-18,2741.06,2763.39,2638.17,2648.94
06-Feb-18,2614.78,2701.04,2593.07,2695.14
07-Feb-18,2690.95,2727.67,2681.33,2681.66
08-Feb-18,2685.01,2685.27,2580.56,2581
09-Feb-18,2601.78,2638.67,2532.69,2619.55
12-Feb-18,2636.75,2672.61,2622.45,2656
13-Feb-18,2646.27,2668.84,2637.08,2662.94
14-Feb-18,2651.21,2702.1,2648.87,2698.63
15-Feb-18,2713.46,2731.51,2689.82,2731.2
16-Feb-18,2727.14,2754.42,2725.11,2732.22
20-Feb-18,2726.01,2737.6,2706.76,2716.26
21-Feb-18,2720.53,2747.75,2701.29,2701.33
22-Feb-18,2710.42,2731.26,2697.77,2703.96
23-Feb-18,2715.8,2747.76,2713.74,2747.3
26-Feb-18,2757.37,2780.64,2753.78,2779.6
27-Feb-18,2780.45,2789.15,2744.22,2744.28
28-Feb-18,2753.78,2761.52,2713.54,2713.83
01-Mar-18,2715.22,2730.89,2659.65,2677.67
02-Mar-18,2658.89,2696.25,2647.32,2691.25
05-Mar-18,2681.06,2728.09,2675.75,2720.94
06-Mar-18,2730.18,2732.08,2711.26,2728.12
07-Mar-18,2710.18,2730.6,2701.74,2726.8
08-Mar-18,2732.75,2740.45,2722.65,2738.97
09-Mar-18,2752.91,2786.57,2751.54,2786.57
12-Mar-18,2790.54,2796.98,2779.26,2783.02
13-Mar-18,2792.31,2801.9,2758.68,2765.31
14-Mar-18,2774.06,2777.11,2744.38,2749.48
15-Mar-18,2754.27,2763.03,2741.47,2747.33
16-Mar-18,2750.57,2761.85,2749.97,2752.01
19-Mar-18,2741.38,2741.38,2694.59,2712.92
20-Mar-18,2715.05,2724.22,2710.05,2716.94
21-Mar-18,2714.99,2739.14,2709.79,2711.93
22-Mar-18,2691.36,2695.68,2641.59,2643.69
23-Mar-18,2646.71,2657.67,2585.89,2588.26
26-Mar-18,2619.35,2661.36,2601.81,2658.55
27-Mar-18,2667.57,2674.78,2596.12,2612.62
28-Mar-18,2611.3,2632.65,2593.06,2605
29-Mar-18,2614.41,2659.07,2609.72,2640.87
02-Apr-18,2633.45,2638.3,2553.8,2581.88
03-Apr-18,2592.17,2619.14,2575.49,2614.45
04-Apr-18,2584.04,2649.86,2573.61,2644.69
05-Apr-18,2657.36,2672.08,2649.58,2662.84
06-Apr-18,2645.82,2656.88,2586.27,2604.47
09-Apr-18,2617.18,2653.55,2610.79,2613.16
10-Apr-18,2638.41,2665.45,2635.78,2656.87
11-Apr-18,2643.89,2661.43,2639.25,2642.19
12-Apr-18,2653.83,2674.72,2653.83,2663.99
13-Apr-18,2676.9,2680.26,2645.05,2656.3
16-Apr-18,2670.1,2686.49,2665.16,2677.84
17-Apr-18,2692.74,2713.34,2692.05,2706.39
18-Apr-18,2710.11,2717.49,2703.63,2708.64
19-Apr-18,2701.16,2702.84,2681.9,2693.13
20-Apr-18,2692.56,2693.94,2660.61,2670.14
23-Apr-18,2675.4,2682.86,2657.99,2670.29
24-Apr-18,2680.8,2683.55,2617.32,2634.56
25-Apr-18,2634.92,2645.3,2612.67,2639.4
26-Apr-18,2651.65,2676.48,2647.16,2666.94
27-Apr-18,2675.47,2677.35,2659.01,2669.91
30-Apr-18,2675.05,2682.92,2648.04,2648.05
01-May-18,2643.64,2655.27,2625.41,2654.8
02-May-18,2654.24,2660.87,2631.7,2635.67
03-May-18,2628.08,2637.14,2594.62,2629.73
04-May-18,2621.45,2670.93,2615.32,2663.42
07-May-18,2669.36,2683.35,2664.7,2672.63
08-May-18,2670.26,2676.34,2655.2,2671.92
09-May-18,2678.12,2701.27,2674.14,2697.79
10-May-18,2705.02,2726.11,2704.54,2723.07
11-May-18,2722.7,2732.86,2717.45,2727.72
14-May-18,2733.37,2742.1,2725.47,2730.13
15-May-18,2718.59,2718.59,2701.91,2711.45
16-May-18,2712.62,2727.76,2712.17,2722.46
17-May-18,2719.71,2731.96,2711.36,2720.13
18-May-18,2717.35,2719.5,2709.18,2712.97
21-May-18,2725.95,2739.19,2725.7,2733.01
22-May-18,2738.34,2742.24,2721.88,2724.44
23-May-18,2713.98,2733.33,2709.54,2733.29
24-May-18,2730.94,2731.97,2707.38,2727.76
25-May-18,2723.6,2727.36,2714.99,2721.33
29-May-18,2705.11,2710.67,2676.81,2689.86
30-May-18,2702.43,2729.34,2702.43,2724.01
31-May-18,2720.98,2722.5,2700.68,2705.27
01-Jun-18,2718.7,2736.93,2718.7,2734.62
04-Jun-18,2741.67,2749.16,2740.54,2746.87
05-Jun-18,2748.46,2752.61,2739.51,2748.8
06-Jun-18,2753.25,2772.39,2748.46,2772.35
07-Jun-18,2774.84,2779.9,2760.16,2770.37
08-Jun-18,2765.84,2779.39,2763.59,2779.03
11-Jun-18,2780.18,2790.21,2780.17,2782
12-Jun-18,2785.6,2789.8,2778.78,2786.85
13-Jun-18,2787.94,2791.47,2774.65,2775.63
14-Jun-18,2783.21,2789.06,2776.52,2782.49
15-Jun-18,2777.78,2782.81,2761.73,2779.66
18-Jun-18,2765.79,2774.99,2757.12,2773.75
19-Jun-18,2752.01,2765.05,2743.19,2762.59
20-Jun-18,2769.73,2774.86,2763.91,2767.32
21-Jun-18,2769.28,2769.28,2744.39,2749.76
22-Jun-18,2760.79,2764.17,2752.68,2754.88
25-Jun-18,2742.94,2742.94,2698.67,2717.07
26-Jun-18,2722.12,2732.91,2715.6,2723.06
27-Jun-18,2728.45,2746.09,2699.38,2699.63
28-Jun-18,2698.69,2724.34,2691.99,2716.31
29-Jun-18,2727.13,2743.26,2718.03,2718.37
02-Jul-18,2704.95,2727.26,2698.95,2726.71
03-Jul-18,2733.27,2736.58,2711.16,2713.22
05-Jul-18,2724.19,2737.83,2716.02,2736.61
06-Jul-18,2737.68,2764.41,2733.52,2759.82
09-Jul-18,2768.51,2784.65,2768.51,2784.17
10-Jul-18,2788.56,2795.58,2786.24,2793.84
11-Jul-18,2779.82,2785.91,2770.77,2774.02
12-Jul-18,2783.14,2799.22,2781.53,2798.29
13-Jul-18,2796.93,2804.53,2791.69,2801.31
16-Jul-18,2801.43,2803.71,2793.39,2798.43
17-Jul-18,2789.34,2814.19,2789.24,2809.55
18-Jul-18,2811.35,2816.76,2805.89,2815.62
19-Jul-18,2809.37,2812.05,2799.77,2804.49
20-Jul-18,2804.55,2809.7,2800.01,2801.83
23-Jul-18,2799.17,2808.61,2795.14,2806.98
24-Jul-18,2820.68,2829.99,2811.12,2820.4
25-Jul-18,2817.73,2848.03,2817.73,2846.07
26-Jul-18,2835.49,2845.57,2835.26,2837.44
27-Jul-18,2842.35,2843.17,2808.34,2818.82
30-Jul-18,2819,2821.74,2798.11,2802.6
31-Jul-18,2809.73,2824.46,2808.06,2816.29
01-Aug-18,2821.17,2825.83,2805.85,2813.36
02-Aug-18,2800.48,2829.91,2796.34,2827.22
03-Aug-18,2829.62,2840.38,2827.37,2840.35
06-Aug-18,2840.29,2853.29,2835.98,2850.4
07-Aug-18,2855.92,2863.43,2855.92,2858.45
08-Aug-18,2856.79,2862.44,2853.09,2857.7
09-Aug-18,2857.19,2862.48,2851.98,2853.58
10-Aug-18,2839.64,2842.2,2825.81,2833.28
13-Aug-18,2835.46,2843.4,2819.88,2821.93
14-Aug-18,2827.88,2843.11,2826.58,2839.96
15-Aug-18,2827.95,2827.95,2802.49,2818.37
16-Aug-18,2831.44,2850.49,2831.44,2840.69
17-Aug-18,2838.32,2855.63,2833.73,2850.13
20-Aug-18,2853.93,2859.76,2850.62,2857.05
21-Aug-18,2861.51,2873.23,2861.32,2862.96
22-Aug-18,2860.99,2867.54,2856.05,2861.82
23-Aug-18,2860.29,2868.78,2854.03,2856.98
24-Aug-18,2862.35,2876.16,2862.35,2874.69
27-Aug-18,2884.69,2898.25,2884.69,2896.74
28-Aug-18,2901.45,2903.77,2893.5,2897.52
29-Aug-18,2900.62,2916.5,2898.4,2914.04
30-Aug-18,2908.94,2912.46,2895.22,2901.13
31-Aug-18,2898.37,2906.32,2891.73,2901.52
04-Sep-18,2896.96,2900.18,2885.13,2896.72
05-Sep-18,2891.59,2894.21,2876.92,2888.6
06-Sep-18,2888.64,2892.05,2867.29,2878.05
07-Sep-18,2868.26,2883.81,2864.12,2871.68
10-Sep-18,2881.39,2886.93,2875.94,2877.13
11-Sep-18,2871.57,2892.52,2866.78,2887.89
12-Sep-18,2888.29,2894.65,2879.2,2888.92
13-Sep-18,2896.85,2906.76,2896.39,2904.18
14-Sep-18,2906.38,2908.3,2895.77,2904.98
17-Sep-18,2903.83,2904.65,2886.16,2888.8
18-Sep-18,2890.74,2911.17,2890.43,2904.31
19-Sep-18,2906.6,2912.36,2903.82,2907.95
20-Sep-18,2919.73,2934.8,2919.73,2930.75
21-Sep-18,2936.76,2940.91,2927.11,2929.67
24-Sep-18,2921.83,2923.79,2912.63,2919.37
25-Sep-18,2921.75,2923.95,2913.7,2915.56
26-Sep-18,2916.98,2931.15,2903.28,2905.97
27-Sep-18,2911.65,2927.22,2909.27,2914
28-Sep-18,2910.03,2920.53,2907.5,2913.98
01-Oct-18,2926.29,2937.06,2917.91,2924.59
02-Oct-18,2923.8,2931.42,2919.37,2923.43
03-Oct-18,2931.69,2939.86,2921.36,2925.51
04-Oct-18,2919.35,2919.78,2883.92,2901.61
05-Oct-18,2902.54,2909.64,2869.29,2885.57
08-Oct-18,2877.53,2889.45,2862.08,2884.43
09-Oct-18,2882.51,2894.83,2874.27,2880.34
10-Oct-18,2873.9,2874.02,2784.86,2785.68
11-Oct-18,2776.87,2795.14,2710.51,2728.37
12-Oct-18,2770.54,2775.77,2729.44,2767.13
15-Oct-18,2763.83,2775.99,2749.03,2750.79
16-Oct-18,2767.05,2813.46,2766.91,2809.92
17-Oct-18,2811.67,2816.94,2781.81,2809.21
18-Oct-18,2802,2806.04,2755.18,2768.78
19-Oct-18,2775.66,2797.77,2760.27,2767.78
22-Oct-18,2773.94,2778.94,2749.22,2755.88
23-Oct-18,2721.03,2753.59,2691.43,2740.69
24-Oct-18,2737.87,2742.59,2651.89,2656.1
25-Oct-18,2674.88,2722.7,2667.84,2705.57
26-Oct-18,2667.86,2692.38,2628.16,2658.69
29-Oct-18,2682.65,2706.85,2603.54,2641.25
30-Oct-18,2640.68,2685.43,2635.34,2682.63
31-Oct-18,2705.6,2736.69,2705.6,2711.74
01-Nov-18,2717.58,2741.67,2708.85,2740.37
02-Nov-18,2745.45,2756.55,2700.44,2723.06
05-Nov-18,2726.37,2744.27,2717.94,2738.31
06-Nov-18,2738.4,2756.82,2737.08,2755.45
07-Nov-18,2774.13,2815.15,2774.13,2813.89
08-Nov-18,2806.38,2814.75,2794.99,2806.83
09-Nov-18,2794.1,2794.1,2764.24,2781.01
12-Nov-18,2773.93,2775.99,2722,2726.22
13-Nov-18,2730.05,2754.6,2714.98,2722.18
14-Nov-18,2737.9,2746.8,2685.75,2701.58
15-Nov-18,2693.52,2735.38,2670.75,2730.2
16-Nov-18,2718.54,2746.75,2712.16,2736.27
19-Nov-18,2730.74,2733.16,2681.09,2690.73
20-Nov-18,2654.6,2669.44,2631.52,2641.89
21-Nov-18,2657.74,2670.73,2649.82,2649.93
23-Nov-18,2633.36,2647.55,2631.09,2632.56
26-Nov-18,2649.97,2674.35,2649.97,2673.45
27-Nov-18,2663.75,2682.53,2655.89,2682.17
28-Nov-18,2691.45,2744,2684.38,2743.79
29-Nov-18,2736.97,2753.75,2722.94,2737.76
30-Nov-18,2737.76,2760.88,2732.76,2760.17
03-Dec-18,2790.5,2800.18,2773.38,2790.37
04-Dec-18,2782.43,2785.93,2697.18,2700.06
06-Dec-18,2663.51,2696.15,2621.53,2695.95
07-Dec-18,2691.26,2708.54,2623.14,2633.08
10-Dec-18,2630.86,2647.51,2583.23,2637.72
11-Dec-18,2664.44,2674.35,2621.3,2636.78
12-Dec-18,2658.23,2685.44,2650.26,2651.07
13-Dec-18,2658.7,2670.19,2637.27,2650.54
14-Dec-18,2629.68,2635.07,2593.84,2599.95
17-Dec-18,2590.75,2601.13,2530.54,2545.94
18-Dec-18,2559.9,2573.99,2528.71,2546.16
19-Dec-18,2547.05,2585.29,2488.96,2506.96
20-Dec-18,2496.77,2509.63,2441.18,2467.42
21-Dec-18,2465.38,2504.41,2408.55,2416.62
24-Dec-18,2400.56,2410.34,2351.1,2351.1
26-Dec-18,2363.12,2467.76,2346.58,2467.7
27-Dec-18,2442.5,2489.1,2397.94,2488.83
28-Dec-18,2498.77,2520.27,2472.89,2485.74
31-Dec-18,2498.94,2509.24,2482.82,2506.85
02-Jan-19,2476.96,2519.49,2467.47,2510.03
03-Jan-19,2491.92,2493.14,2443.96,2447.89
04-Jan-19,2474.33,2538.07,2474.33,2531.94
07-Jan-19,2535.61,2566.16,2524.56,2549.69
08-Jan-19,2568.11,2579.82,2547.56,2574.41
09-Jan-19,2580,2595.32,2568.89,2584.96
10-Jan-19,2573.51,2597.82,2562.02,2596.64
11-Jan-19,2588.11,2596.27,2577.4,2596.26
14-Jan-19,2580.31,2589.32,2570.41,2582.61
15-Jan-19,2585.1,2613.08,2585.1,2610.3
16-Jan-19,2614.75,2625.76,2612.68,2616.1
